Variate,Strain,Generation,Substrate,Day,GrowthTemp,EvolTemp,Vmax.Int,Vmax.Slope,Vmax.SE,Vmax.Rsq,Km.Int,Km.Slope,Km.SE,Km.Rsq,delH,delS,C,Vmax.Q10,Km.Q10,Q10.MMRT,Vmax.16,Km.16,Vmax.Min
PPO,MM24,A,Lignin,7,16,16,-4.16817046786365,0.160326329293832,0.0225639187753497,0.961895417464481,-0.285346249826977,0.227764698962187,0.0464456614956707,0.923219254219851,184.652043829348,0.379203246540094,-7.79352159886736,4.96922202146079,9.75370282291305,25.0371017787905,-1.60294919916233,3.35888893356801,-3.47964546976988
AG,MM26,A,Lignin,7,16,16,-2.39945756811761,0.0906908979089238,0.00829002303517992,0.983563234722201,4.27441039142757,-0.0386994436879268,0.0781819480069703,0.196798207527022,58.635367795494,-0.0497633550415667,0.805393652379751,2.47665529638465,0.679094872802894,2.19551916126268,-0.948403201574826,3.65521929242074,-2.5147132675231
BG,MM26,A,Lignin,7,16,16,-2.64255478994059,0.0902047687651818,0.0241202861383927,0.874890670394638,NA,NA,NA,0,18.1888853211816,-0.190712383120093,5.19317877857443,2.46464477018586,NA,0.894046828434298,-1.19927848969769,NA,-2.90560115740393
BX,MM26,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,MM26,A,Lignin,7,16,16,-1.63613656629416,0.123734756824477,0.0192258121458187,0.976426422590279,NA,NA,NA,0,NA,NA,NA,3.44645983093607,NA,NA,0.343619542897471,NA,-2.15038729753038
LAP,MM26,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.16720884699379,NA,-3.16720884699379
NAG,MM26,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.86517385317103,NA,-2.86517385317103
OX,MM26,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
PPO,MM26,A,Lignin,7,16,16,-4.03591046569515,0.153686975333137,0.0210256173869709,0.946835796620247,1.15306197702156,0.192102892825004,0.012665926160611,0.991380610421234,106.89731396547,0.112221804542754,0.296383781375041,4.65001178186919,6.82798035804252,4.5635135886239,-1.57691886036496,4.22670826222162,-3.47964546976988
AG,MM30,A,Lignin,7,16,16,-2.58807703631426,0.0804516417335676,0.0344312345323207,0.845192799856352,NA,NA,NA,1,NA,NA,NA,2.23561513265384,NA,NA,-1.30085076857718,NA,-2.5147132675231
AP,MM30,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.518369015712207,NA,-0.518369015712207
BG,MM30,A,Lignin,7,16,16,-3.45026410650858,0.086103771409628,0.0746329968248313,0.57100212706298,NA,NA,NA,0,NA,NA,NA,2.36561425169511,NA,NA,-2.07260376395453,NA,-2.90560115740393
BX,MM30,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,MM30,A,Lignin,7,16,16,-2.41820983784393,0.128485976927558,0.00828036245386119,0.99176194534989,6.05807155035727,-0.0263453235648378,0.049942556626784,0.21769232714417,98.6470253471843,0.0943770845030263,-1.62174596223276,3.61416110525019,0.768393555025431,4.65245691792977,-0.362434207003012,5.63654637331986,-2.15038729753038
NAG,MM30,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.86517385317103,NA,-2.86517385317103
OX,MM30,A,Lignin,7,16,16,-4.22909277775471,0.0361035239935351,0.00617733762542705,0.971557230859026,NA,NA,NA,NA,NA,NA,NA,1.43481402274105,NA,NA,-3.65143639385814,NA,-3.87664424490331
PPO,MM30,A,Lignin,7,16,16,-3.63719980736082,0.130168350346571,0.00727315119630457,0.993794723867086,1.2162254979415,0.165757747468684,0.0178199766519878,0.988574479771699,82.5726910111634,0.0277278154184653,2.54142815546159,3.67547914392587,5.24658545081394,2.73501685191014,-1.55450620181568,3.86834945744045,-3.47964546976988
AG,MM31,A,Lignin,7,16,16,-5.19059031602222,0.167242315531195,0.0740147856539446,0.836218640380724,NA,NA,NA,1,NA,NA,NA,5.32505561308058,NA,NA,-2.5147132675231,NA,-2.5147132675231
AP,MM31,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.518369015712207,NA,-0.518369015712207
BG,MM31,A,Lignin,7,16,16,-1.97238228490998,0.106654313230022,0.0211994985120999,0.926768866010009,5.08737155868375,0.0110386950523225,0.0266794101629878,0.146168904353941,101.931506767136,0.10764569204214,-5.23050018642751,2.90531881799291,1.11671009842363,6.32521974939114,-0.265913273229638,5.26399067952091,-2.90560115740393
BX,MM31,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,MM31,A,Lignin,7,16,16,-3.07791178126115,0.147864422971266,0.0180783635785371,0.970971322793804,3.8541478824616,0.0458693709527658,0.0502818656030357,0.454205253953517,135.060449135274,0.215960127497408,-3.22109418842561,4.38699389123216,1.5820060751799,8.81935427066808,-0.712081013720888,4.58805781770585,-2.15038729753038
NAG,MM31,A,Lignin,7,16,16,-1.17958533889451,0.115559994072444,0.00692453687231422,0.985840976597292,-0.656266332738462,0.114558555876264,0.0443133957552303,0.869846038229437,75.0088812928752,0.0198145525348269,1.66847280866855,3.17592821476168,3.1442819797556,2.61187446408983,0.669374566264593,1.17667056128176,-2.86517385317103
OX,MM31,A,Lignin,7,16,16,-6.02065467583721,0.20935351201894,0.0121518023234471,0.993306792460605,-0.561031349950698,0.262984843375628,0.010446555922484,0.998424566462671,104.86922935894,0.0968915497335097,5.33066634347471,8.11354688960937,13.871667266288,3.0845056630737,-2.67099848353417,3.64672614405935,-3.87664424490331
PPO,MM31,A,Lignin,7,16,16,-5.95984980183386,0.233870541762171,0.00194645620570967,0.999930735907563,NA,NA,NA,1,NA,NA,NA,10.3678058922433,NA,NA,-2.21792113363912,NA,-3.47964546976988
AG,W1099,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.5147132675231,NA,-2.5147132675231
AP,W1099,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.518369015712207,NA,-0.518369015712207
BG,W1099,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.90560115740393,NA,-2.90560115740393
CBH,W1099,A,Lignin,7,16,16,-0.986892459505011,0.0906035292630931,0.0289437479327716,0.830493765331371,NA,NA,NA,1,21.44537526035,-0.168931012707288,7.85288286405935,2.47449242116529,NA,0.77366760166002,0.462764008704479,NA,-2.15038729753038
LAP,W1099,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-3.16720884699379,NA,-3.16720884699379
NAG,W1099,A,Lignin,7,16,16,-0.266058686328092,0.108110967913653,0.0113543820206193,0.967969021479833,NA,NA,NA,1,62.9503861405022,-0.0150367910264446,2.22081228326821,2.94794901421914,NA,2.10990252260053,1.46371680029036,NA,-2.86517385317103
OX,W1099,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
PER,W1099,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73398096649784,NA,-2.73398096649784
PPO,W1099,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.47964546976988,NA,-3.47964546976988
AG,W1101,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.5147132675231,NA,-2.5147132675231
AP,W1101,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.518369015712207,NA,-0.518369015712207
BG,W1101,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.90560115740393,NA,-2.90560115740393
BX,W1101,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,W1101,A,Lignin,7,16,16,-0.783016398019063,0.0830221843650903,0.00677774614876971,0.986845885534677,1.11960205755437,0.108959090738145,0.0377619668042787,0.892768775817434,51.2842462614007,-0.0639179684565787,2.03710137843403,2.29382755490277,2.97305756784295,1.80735632930892,0.545338551822383,2.86294750936469,-2.15038729753038
LAP,W1101,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.16720884699379,NA,-3.16720884699379
NAG,W1101,A,Lignin,7,16,16,-0.417469334015695,0.0940004853877814,0.00693109623663456,0.989243355807294,NA,NA,NA,NA,57.707457427897,-0.0376777396932379,2.47132174059357,2.55999384419644,NA,1.92148830507923,1.08653843218881,NA,-2.86517385317103
OX,W1101,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
AG,W1103,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.5147132675231,NA,-2.5147132675231
BX,W1103,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,W1103,A,Lignin,7,16,16,-1.1519118667628,0.089703580701053,0.00942427691887282,0.978401498346759,6.57563471397625,-0.0408664714771785,0.0157381990485639,0.870843595262723,72.789486931731,0.0103388762834974,-2.01630587045476,2.45232316776696,0.664537004415216,3.29837532991697,0.283345424454043,5.92177117034139,-2.15038729753038
NAG,W1103,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.86517385317103,NA,-2.86517385317103
OX,W1103,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
PPO,W1103,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.47964546976988,NA,-3.47964546976988
AG,W1111,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.5147132675231,NA,-2.5147132675231
AP,W1111,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.518369015712207,NA,-0.518369015712207
BX,W1111,A,Lignin,7,16,16,-1.98954477127726,0.0446648321220012,0.041439224671154,0.537409236641205,NA,NA,NA,NA,NA,NA,NA,1.56306450599826,NA,NA,-1.27490745732524,NA,-2.99532272060019
CBH,W1111,A,Lignin,7,16,16,-1.93522648708873,0.121342013049153,0.0149394392923269,0.970575734576836,3.36462344522051,0.0610326939346549,0.013863335551747,0.950936136651943,86.320661625925,0.0562546226718017,-2.05691130667131,3.36497364338686,1.84103320659249,4.01973915157845,0.0062457216977192,4.34114654817499,-2.15038729753038
LAP,W1111,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-3.16720884699379,NA,-3.16720884699379
NAG,W1111,A,Lignin,7,16,16,-1.58120736975611,0.0885752740853605,0.00475386300284899,0.997127770581474,NA,NA,NA,NA,NA,NA,NA,2.42480895745119,NA,NA,-0.164002984390341,NA,-2.86517385317103
AG,W1289,A,Lignin,7,16,16,-1.91111746495568,0.0768778759224488,0.0786672163650241,0.488497845505845,0.100221644146082,0.140905893897299,0.0415644167720668,0.919952043182432,NA,NA,NA,2.15713026908383,4.09210267318381,NA,-0.681071450196497,2.35471594650287,-2.5147132675231
AP,W1289,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.518369015712207,NA,-0.518369015712207
BG,W1289,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.90560115740393,NA,-2.90560115740393
BX,W1289,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,W1289,A,Lignin,7,16,16,-2.60128683684065,0.127429434351068,0.00451805235886981,0.998744498001507,NA,NA,NA,1,NA,NA,NA,3.57617696702779,NA,NA,-0.562415887223558,NA,-2.15038729753038
LAP,W1289,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-3.16720884699379,NA,-3.16720884699379
NAG,W1289,A,Lignin,7,16,16,-2.24156641398616,0.095083614582078,0.0034125361050059,0.998713576107637,NA,NA,NA,0,NA,NA,NA,2.58787259377952,NA,NA,-0.72022858067291,NA,-2.86517385317103
OX,W1289,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
PPO,W1289,A,Lignin,7,16,16,-1.83142338500125,0.180033048535453,0.00786597205427387,0.998094661864237,NA,NA,NA,0,NA,NA,NA,6.05164711470936,NA,NA,1.049105391566,NA,-3.47964546976988
AP,W1303,A,Lignin,7,16,16,5.96591184474945,-0.128784883589663,0.147953776718339,0.43106362096532,NA,NA,NA,1,NA,NA,NA,0.275863573082723,NA,NA,3.90535370731484,NA,-0.518369015712207
BG,W1303,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.90560115740393,NA,-2.90560115740393
CBH,W1303,A,Lignin,7,16,16,-1.6735899666827,0.146945759407969,0.0277592236575534,0.965543408036091,3.2375817637543,0.10369016280669,0.0351750858476477,0.896797629916938,NA,NA,NA,4.34687672983934,2.82046461385952,NA,0.677542183844805,4.89662436866135,-2.15038729753038
LAP,W1303,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.16720884699379,NA,-3.16720884699379
NAG,W1303,A,Lignin,7,16,16,-0.347354318722315,0.0357613017110134,0.0537960176506478,0.306471794345812,9.5736139767782,-0.217123273653458,0.252959686169697,0.424206257218322,NA,NA,NA,1.42991216185665,0.114036952709802,NA,0.2248265086539,6.09964159832287,-2.86517385317103
OX,W1303,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
PPO,W1303,A,Lignin,7,16,16,-1.34550845833583,-0.0170174950179766,0.0742162737197072,0.0499504308869089,NA,NA,NA,NA,NA,NA,NA,0.843517230195568,NA,NA,-1.61778837862345,NA,-3.47964546976988
AG,W792,A,Lignin,7,16,16,-2.26368747288531,0.112109138143171,0.0309522240683197,0.929173086646288,2.12008744667664,0.0917429639077733,0.0746329656889725,0.601763143835933,NA,NA,NA,3.06820095422009,2.50284889001168,NA,-0.469941262594575,3.58797486920101,-2.5147132675231
AP,W792,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.518369015712207,NA,-0.518369015712207
BG,W792,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.90560115740393,NA,-2.90560115740393
BX,W792,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,W792,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15038729753038,NA,-2.15038729753038
LAP,W792,A,Lignin,7,16,16,1.85840395472771,-0.00607751220471846,0.0106759126381377,0.244754124458037,7.45191736809222,-0.00712452498527512,0.0109582793679547,0.29710864730229,NA,NA,NA,0.941034833970675,0.931233479245962,NA,1.76116375945222,7.33792496832782,-3.16720884699379
NAG,W792,A,Lignin,7,16,16,-1.77481594662902,0.108577460112511,0.0123221099487862,0.97488832579717,NA,NA,NA,1,36.4998038690257,-0.117822867896776,4.65444561367085,2.96173309222422,NA,1.20984353359351,-0.0375765848288518,NA,-2.86517385317103
OX,W792,A,Lignin,7,16,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
PPO,W792,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.47964546976988,NA,-3.47964546976988
AG,W793,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.5147132675231,NA,-2.5147132675231
AP,W793,A,Lignin,7,16,16,2.45275974417114,0.0186591214730863,0.0205504871527296,0.291885077419693,6.89655041399732,-0.00420544152152065,0.0382850220273412,0.00599684963087801,-12.6933915119781,-0.267014741059061,4.1447618763597,1.20513454309542,0.958817604886608,0.618014764081182,2.75130568774052,6.82926334965299,-0.518369015712207
BG,W793,A,Lignin,7,16,16,0.168812738300441,-0.0132369717912781,0.00463271877034718,0.890877887044807,5.69087258242915,-0.0746741029264268,0.0591650423566433,0.614342985261979,NA,NA,NA,0.876017056002518,0.473908492716834,NA,-0.0429788103600078,4.49608693560632,-2.90560115740393
BX,W793,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,W793,A,Lignin,7,16,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.15038729753038,NA,-2.15038729753038
LAP,W793,A,Lignin,7,16,16,1.04155898541445,-0.00712806449957595,0.00736738387196705,0.318821489556595,5.9413933648648,-0.00650248685464783,0.0364071353541741,0.0156994230681349,-12.3352467190826,-0.280722666404273,1.4287087317626,0.931200518687115,0.937044160161397,0.755394520834187,0.927509953421231,5.83735357519044,-3.16720884699379
NAG,W793,A,Lignin,7,16,16,0.177511407455325,0.124368014289884,0.011185493181375,0.991975942832585,NA,NA,NA,1,NA,NA,NA,3.46835404531541,NA,NA,2.16739963609347,NA,-2.86517385317103
